NAME,S1901_C01_001E,S1901_C01_013E
ZCTA5 36782,901,50932
ZCTA5 13614,135,50931
ZCTA5 89318,461,50928
ZCTA5 30833,1409,50926
ZCTA5 35206,6757,50922
ZCTA5 05150,338,50922
ZCTA5 67657,116,50921
ZCTA5 41754,200,50918
ZCTA5 15638,66,50917
ZCTA5 47305,1735,50905
ZCTA5 38481,413,50904
ZCTA5 74446,181,50904
ZCTA5 67501,9498,50903
ZCTA5 79101,1166,50903
ZCTA5 66041,362,50901
ZCTA5 92356,2131,50900
ZCTA5 63846,531,50900
ZCTA5 99558,33,50900
ZCTA5 30728,7702,50898
ZCTA5 14739,1094,50898
ZCTA5 07501,11039,50891
ZCTA5 18232,1572,50889
ZCTA5 31519,1472,50886
ZCTA5 39074,5672,50884
ZCTA5 23395,152,50879
ZCTA5 10468,26917,50877
ZCTA5 39083,3404,50875
ZCTA5 72522,172,50875
ZCTA5 39817,3785,50871
ZCTA5 74932,927,50870
ZCTA5 01109,9220,50867
ZCTA5 49971,223,50866
ZCTA5 13319,417,50861
ZCTA5 63544,321,50860
ZCTA5 61260,315,50858
ZCTA5 31554,1735,50850
ZCTA5 70091,86,50850
ZCTA5 18333,215,50849
ZCTA5 35477,54,50848
ZCTA5 44610,55,50847
ZCTA5 27983,3291,50846
ZCTA5 24375,668,50845
ZCTA5 35772,1844,50844
ZCTA5 48636,468,50840
ZCTA5 25639,160,50840
ZCTA5 34207,14983,50838
ZCTA5 55805,4879,50835
ZCTA5 35564,948,50831
ZCTA5 17935,700,50830
ZCTA5 34690,5168,50828
ZCTA5 40827,366,50826
ZCTA5 64866,379,50818
ZCTA5 31781,686,50817
ZCTA5 44314,8191,50815
ZCTA5 63965,1057,50811
ZCTA5 35150,7104,50810
ZCTA5 24472,841,50810
ZCTA5 62319,103,50808
ZCTA5 73481,348,50804
ZCTA5 56153,94,50795
ZCTA5 32053,1463,50794
ZCTA5 28640,1992,50789
ZCTA5 50268,423,50788
ZCTA5 78229,14847,50785
ZCTA5 40769,5953,50782
ZCTA5 65026,4929,50781
ZCTA5 17920,145,50781
ZCTA5 70085,1650,50779
ZCTA5 45203,1271,50775
ZCTA5 27840,145,50775
ZCTA5 95514,45,50771
ZCTA5 62841,29,50769
ZCTA5 14215,16795,50766
ZCTA5 39174,124,50765
ZCTA5 29556,4889,50763
ZCTA5 55753,541,50763
ZCTA5 36583,268,50761
ZCTA5 62867,206,50761
ZCTA5 29053,7430,50758
ZCTA5 76858,131,50756
ZCTA5 36785,504,50750
ZCTA5 76859,951,50748
ZCTA5 41572,1560,50745
ZCTA5 27890,990,50737
ZCTA5 45328,221,50733
ZCTA5 67353,234,50731
ZCTA5 85713,16758,50730
ZCTA5 15948,191,50725
ZCTA5 63121,11261,50720
ZCTA5 93240,2640,50719
ZCTA5 15419,1594,50719
ZCTA5 67474,103,50719
ZCTA5 32428,6066,50717
ZCTA5 70581,265,50715
ZCTA5 23224,14529,50714
ZCTA5 48619,262,50709
ZCTA5 73547,537,50703
ZCTA5 89104,14846,50702
ZCTA5 35130,1500,50693
ZCTA5 39108,563,50693
ZCTA5 45426,7209,50688
ZCTA5 37753,291,50686
ZCTA5 33848,172,50682
ZCTA5 72742,408,50681
ZCTA5 71943,1721,50677
ZCTA5 41849,62,50671
ZCTA5 35481,1451,50665
ZCTA5 38868,2225,50661
ZCTA5 86039,401,50659
ZCTA5 23169,404,50656
ZCTA5 74630,186,50652
ZCTA5 72445,18,50650
ZCTA5 15455,138,50646
ZCTA5 84718,133,50644
ZCTA5 04967,1604,50641
ZCTA5 51009,59,50639
ZCTA5 48654,1028,50637
ZCTA5 65759,471,50637
ZCTA5 63014,350,50637
ZCTA5 29646,11045,50635
ZCTA5 78076,4377,50635
ZCTA5 38008,3750,50635
ZCTA5 38914,272,50635
ZCTA5 88265,68,50634
ZCTA5 41262,435,50622
ZCTA5 93501,1868,50621
ZCTA5 17104,7512,50618
ZCTA5 77078,4861,50617
ZCTA5 74869,252,50616
ZCTA5 62932,501,50610
ZCTA5 77642,13761,50609
ZCTA5 77011,6225,50608
ZCTA5 79734,915,50606
ZCTA5 78839,2951,50601
ZCTA5 38614,6447,50599
ZCTA5 43963,599,50595
ZCTA5 24944,160,50595
ZCTA5 32351,5934,50593
ZCTA5 44132,6381,50592
ZCTA5 44108,10007,50585
ZCTA5 63935,3645,50582
ZCTA5 60827,10485,50572
ZCTA5 76306,5906,50572
ZCTA5 46930,42,50571
ZCTA5 99785,127,50568
ZCTA5 87516,41,50568
ZCTA5 95548,439,50565
ZCTA5 32443,1236,50564
ZCTA5 29628,1104,50559
ZCTA5 05341,243,50544
ZCTA5 72955,142,50544
ZCTA5 15555,30,50543
ZCTA5 41222,952,50536
ZCTA5 12943,166,50533
ZCTA5 25064,4176,50532
ZCTA5 75668,1086,50532
ZCTA5 79836,1772,50530
ZCTA5 39641,1711,50526
ZCTA5 28341,1369,50517
ZCTA5 75702,8027,50514
ZCTA5 32421,1592,50514
ZCTA5 31730,3170,50505
ZCTA5 62854,759,50503
ZCTA5 97523,2771,50502
ZCTA5 71351,4590,50494
ZCTA5 64783,324,50491
ZCTA5 49743,352,50489
ZCTA5 49848,52,50483
ZCTA5 31093,11106,50480
ZCTA5 88065,146,50477
ZCTA5 75241,10701,50476
ZCTA5 29563,912,50475
ZCTA5 64835,766,50475
ZCTA5 39360,1426,50473
ZCTA5 26610,339,50473
ZCTA5 37819,248,50473
ZCTA5 76504,9009,50466
ZCTA5 72436,322,50464
ZCTA5 99201,7360,50463
ZCTA5 38545,717,50455
ZCTA5 66616,2514,50450
ZCTA5 35952,3161,50449
ZCTA5 49912,467,50448
ZCTA5 66758,104,50442
ZCTA5 12937,719,50435
ZCTA5 48739,1976,50429
ZCTA5 68874,353,50426
ZCTA5 26327,54,50426
ZCTA5 79927,12229,50424
ZCTA5 72121,1328,50422
ZCTA5 93673,169,50421
ZCTA5 74955,5863,50420
ZCTA5 76164,4022,50420
ZCTA5 62617,294,50417
ZCTA5 24827,519,50415
ZCTA5 81004,11082,50411
ZCTA5 72717,438,50410
ZCTA5 85706,17260,50407
ZCTA5 44907,7039,50407
ZCTA5 54447,219,50406
ZCTA5 53167,276,50400
ZCTA5 48214,10575,50395
ZCTA5 66039,237,50394
ZCTA5 27829,783,50391
ZCTA5 14901,5384,50383
ZCTA5 18709,1474,50376
ZCTA5 05858,194,50376
ZCTA5 29506,6863,50374
ZCTA5 24558,2740,50372
ZCTA5 46345,78,50369
ZCTA5 71355,1070,50363
ZCTA5 39824,284,50363
ZCTA5 36524,532,50357
ZCTA5 24848,129,50357
ZCTA5 28635,1450,50352
ZCTA5 79104,2431,50348
ZCTA5 30555,1201,50346
ZCTA5 70519,96,50345
ZCTA5 30021,6415,50340
ZCTA5 71770,1256,50340
ZCTA5 98855,2616,50336
ZCTA5 81058,489,50335
ZCTA5 72434,855,50334
ZCTA5 36562,439,50330
ZCTA5 04648,269,50330
ZCTA5 85040,10792,50329
ZCTA5 41836,399,50325
ZCTA5 70356,687,50324
ZCTA5 39057,871,50323
ZCTA5 65789,688,50321
ZCTA5 72517,111,50321
ZCTA5 47904,6992,50320
ZCTA5 04442,32,50316
ZCTA5 25841,175,50314
ZCTA5 95041,98,50313
ZCTA5 36445,2181,50312
ZCTA5 48629,3693,50310
ZCTA5 70661,609,50310
ZCTA5 71027,551,50310
ZCTA5 74839,244,50310
ZCTA5 49709,1724,50308
ZCTA5 97465,1055,50301
ZCTA5 80744,194,50299
ZCTA5 57625,1196,50295
ZCTA5 65013,1172,50289
ZCTA5 13111,591,50284
ZCTA5 24161,161,50284
ZCTA5 15727,70,50279
ZCTA5 71651,46,50278
ZCTA5 40060,520,50272
ZCTA5 16427,63,50270
ZCTA5 85550,1406,50268
ZCTA5 38922,1116,50264
ZCTA5 30510,2613,50258
ZCTA5 96016,166,50257
ZCTA5 39194,5998,50251
ZCTA5 41660,159,50251
ZCTA5 04756,1555,50250
ZCTA5 67565,168,50243
ZCTA5 75217,23659,50238
ZCTA5 38645,571,50238
ZCTA5 36539,234,50236
ZCTA5 25812,689,50233
ZCTA5 72537,428,50225
ZCTA5 38042,358,50217
ZCTA5 85348,1507,50216
ZCTA5 38553,1120,50211
ZCTA5 49459,558,50209
ZCTA5 38251,1202,50207
ZCTA5 72949,3906,50206
ZCTA5 36028,621,50203
ZCTA5 53218,14040,50201
ZCTA5 49768,198,50200
ZCTA5 71427,170,50199
ZCTA5 48215,4880,50196
ZCTA5 72072,157,50194
ZCTA5 36467,4106,50191
ZCTA5 65591,476,50188
ZCTA5 74042,169,50188
ZCTA5 24712,485,50181
ZCTA5 57764,533,50177
ZCTA5 63534,364,50177
ZCTA5 59036,598,50175
ZCTA5 49953,1131,50174
ZCTA5 44305,9249,50168
ZCTA5 66714,80,50168
ZCTA5 04943,810,50167
ZCTA5 78219,5513,50166
ZCTA5 41804,322,50165
ZCTA5 56591,49,50165
ZCTA5 31543,1793,50163
ZCTA5 43317,48,50163
ZCTA5 72944,1028,50157
ZCTA5 42374,124,50157
ZCTA5 30906,19849,50154
ZCTA5 26801,312,50151
ZCTA5 13674,72,50151
ZCTA5 41772,115,50150
ZCTA5 15489,144,50147
ZCTA5 25879,59,50144
ZCTA5 70759,659,50143
ZCTA5 29817,1745,50140
ZCTA5 38128,15860,50134
ZCTA5 16422,134,50125
ZCTA5 01525,123,50119
ZCTA5 78564,42,50119
ZCTA5 63943,177,50116
ZCTA5 02746,6324,50103
ZCTA5 75630,1015,50094
ZCTA5 71652,496,50094
ZCTA5 24579,350,50092
ZCTA5 13623,9,50089
ZCTA5 72414,137,50087
ZCTA5 47337,66,50082
ZCTA5 23442,391,50076
ZCTA5 78211,9074,50075
ZCTA5 78516,10443,50073
ZCTA5 26271,236,50073
ZCTA5 02907,10081,50069
ZCTA5 73084,2736,50067
ZCTA5 71350,1659,50065
ZCTA5 75930,734,50061
ZCTA5 87577,155,50061
ZCTA5 65534,234,50056
ZCTA5 62891,292,50053
ZCTA5 71462,733,50052
ZCTA5 44483,11279,50051
ZCTA5 93255,456,50050
ZCTA5 15368,174,50048
ZCTA5 63623,283,50045
ZCTA5 88121,74,50045
ZCTA5 26405,430,50044
ZCTA5 98361,381,50044
ZCTA5 55806,4295,50041
ZCTA5 15366,245,50038
ZCTA5 25653,159,50036
ZCTA5 27862,454,50034
ZCTA5 25287,237,50033
ZCTA5 98812,1771,50029
ZCTA5 04786,769,50028
ZCTA5 31544,261,50028
ZCTA5 61044,81,50027
ZCTA5 72928,318,50019
ZCTA5 66843,74,50019
ZCTA5 13670,198,50018
ZCTA5 32445,472,50008
ZCTA5 27885,572,50005
ZCTA5 93706,11549,49995
ZCTA5 62878,168,49995
ZCTA5 45353,72,49992
ZCTA5 72853,878,49976
ZCTA5 99650,93,49976
ZCTA5 87420,3602,49973
ZCTA5 74930,845,49973
ZCTA5 19801,7031,49965
ZCTA5 67762,71,49965
ZCTA5 86324,2278,49961
ZCTA5 71473,158,49958
ZCTA5 76010,18019,49951
ZCTA5 48721,224,49951
ZCTA5 65629,266,49948
ZCTA5 95456,390,49943
ZCTA5 75972,2795,49935
ZCTA5 12442,470,49934
ZCTA5 95428,1017,49932
ZCTA5 75956,3664,49930
ZCTA5 79412,5773,49929
ZCTA5 10460,20212,49926
ZCTA5 30753,2444,49924
ZCTA5 73566,670,49924
ZCTA5 65025,259,49924
ZCTA5 10458,28705,49919
ZCTA5 32437,310,49917
ZCTA5 29584,867,49915
ZCTA5 39323,496,49911
ZCTA5 36605,10090,49910
ZCTA5 04606,589,49910
ZCTA5 77032,4402,49906
ZCTA5 43952,7339,49898
ZCTA5 67505,1297,49897
ZCTA5 40740,1284,49895
ZCTA5 89414,39,49895
ZCTA5 43157,205,49894
ZCTA5 97449,1004,49887
ZCTA5 88119,515,49884
ZCTA5 70761,219,49884
ZCTA5 24248,1010,49882
ZCTA5 67632,127,49877
ZCTA5 27589,2938,49873
ZCTA5 70427,7604,49868
ZCTA5 40903,274,49868
ZCTA5 35660,4118,49863
ZCTA5 63561,339,49861
ZCTA5 41555,290,49852
ZCTA5 42048,740,49848
ZCTA5 24265,355,49848
ZCTA5 47957,781,49836
ZCTA5 06607,2842,49835
ZCTA5 13321,401,49830
ZCTA5 72638,2529,49829
ZCTA5 62532,44,49827
ZCTA5 48223,10088,49825
ZCTA5 45216,3544,49825
ZCTA5 39041,1471,49821
ZCTA5 27839,1404,49821
ZCTA5 74554,805,49821
ZCTA5 66859,87,49820
ZCTA5 57061,57,49819
ZCTA5 13210,7493,49815
ZCTA5 28905,1198,49814
ZCTA5 25186,453,49812
ZCTA5 22035,166,49807
ZCTA5 79785,16,49806
ZCTA5 29918,1546,49804
ZCTA5 38220,721,49800
ZCTA5 60426,10038,49798
ZCTA5 77029,5695,49793
ZCTA5 46613,3793,49793
ZCTA5 74130,713,49789
ZCTA5 87317,479,49787
ZCTA5 39175,1531,49786
ZCTA5 88046,449,49783
ZCTA5 38375,3362,49780
ZCTA5 38873,993,49780
ZCTA5 79842,226,49780
ZCTA5 38122,8876,49778
ZCTA5 25634,283,49778
ZCTA5 88301,494,49774
ZCTA5 28170,4872,49768
ZCTA5 47528,214,49768
ZCTA5 73017,500,49767
ZCTA5 38382,3587,49762
ZCTA5 12207,1211,49759
ZCTA5 74740,867,49758
ZCTA5 39095,2288,49755
ZCTA5 35963,518,49752
ZCTA5 78050,217,49752
ZCTA5 62081,114,49745
ZCTA5 39654,2108,49741
ZCTA5 35616,1459,49740
ZCTA5 74469,728,49739
ZCTA5 36701,8221,49738
ZCTA5 35979,450,49736
ZCTA5 29306,7175,49730
ZCTA5 52554,544,49726
ZCTA5 87831,62,49726
ZCTA5 48602,12262,49724
ZCTA5 24165,571,49724
ZCTA5 96123,13,49723
ZCTA5 31639,4097,49717
ZCTA5 97834,571,49716
ZCTA5 38760,303,49715
ZCTA5 35442,1978,49714
ZCTA5 87723,120,49711
ZCTA5 50116,66,49709
ZCTA5 42151,52,49706
ZCTA5 07102,5721,49705
ZCTA5 71430,1380,49704
ZCTA5 31055,2086,49703
ZCTA5 29168,1499,49701
ZCTA5 59059,77,49694
ZCTA5 74724,94,49693
ZCTA5 37616,2157,49691
ZCTA5 36919,716,49685
ZCTA5 16876,105,49684
ZCTA5 25696,137,49680
ZCTA5 28527,519,49679
ZCTA5 41855,408,49678
ZCTA5 87310,285,49678
ZCTA5 42567,2360,49674
ZCTA5 64471,187,49674
ZCTA5 37870,1941,49673
ZCTA5 97453,378,49671
ZCTA5 39456,224,49667
ZCTA5 30315,13265,49662
ZCTA5 74965,1842,49660
ZCTA5 54465,273,49655
ZCTA5 35972,499,49649
ZCTA5 63746,25,49644
ZCTA5 50314,3902,49641
ZCTA5 74743,3404,49635
ZCTA5 76475,447,49634
ZCTA5 97884,62,49634
ZCTA5 25520,528,49633
ZCTA5 62018,1123,49625
ZCTA5 65555,464,49617
ZCTA5 73641,189,49617
ZCTA5 30412,34,49615
ZCTA5 15315,222,49614
ZCTA5 44080,109,49614
ZCTA5 56384,171,49606
ZCTA5 24244,2129,49605
ZCTA5 46967,56,49604
ZCTA5 24269,132,49602
ZCTA5 69041,41,49600
ZCTA5 72677,133,49597
ZCTA5 41250,603,49596
ZCTA5 15104,4046,49594
ZCTA5 74056,2210,49593
ZCTA5 37813,6775,49591
ZCTA5 24614,2675,49582
ZCTA5 42325,820,49582
ZCTA5 42021,598,49572
ZCTA5 17978,136,49571
ZCTA5 08105,8366,49563
ZCTA5 31714,2383,49560
ZCTA5 29581,1637,49560
ZCTA5 72658,510,49555
ZCTA5 13786,235,49553
ZCTA5 63624,1511,49538
ZCTA5 89428,70,49537
ZCTA5 79904,11461,49530
ZCTA5 72372,792,49530
ZCTA5 72569,233,49527
ZCTA5 68417,142,49527
ZCTA5 72169,32,49519
ZCTA5 73546,523,49511
ZCTA5 28501,7933,49510
ZCTA5 97864,168,49506
ZCTA5 05678,52,49504
ZCTA5 12406,330,49499
ZCTA5 93267,1804,49494
ZCTA5 72429,107,49494
ZCTA5 50847,29,49493
ZCTA5 39429,6573,49490
ZCTA5 04231,82,49490
ZCTA5 99137,178,49487
ZCTA5 17948,1845,49481
ZCTA5 24818,430,49481
ZCTA5 59062,16,49481
ZCTA5 70552,511,49475
ZCTA5 29944,1382,49471
ZCTA5 65456,165,49471
ZCTA5 62452,119,49471
ZCTA5 63822,1001,49468
ZCTA5 47303,10567,49467
ZCTA5 39401,16313,49466
ZCTA5 30733,771,49465
ZCTA5 26621,263,49461
ZCTA5 04418,676,49459
ZCTA5 41621,65,49455
ZCTA5 38259,308,49453
ZCTA5 63967,753,49446
ZCTA5 25537,615,49446
ZCTA5 24017,9551,49444
ZCTA5 81039,704,49442
ZCTA5 30173,2165,49440
ZCTA5 93247,5343,49439
ZCTA5 04750,798,49433
ZCTA5 72583,700,49425
ZCTA5 30573,66,49424
ZCTA5 38332,478,49418
ZCTA5 49820,132,49416
ZCTA5 89115,19252,49414
ZCTA5 77013,6169,49410
ZCTA5 40729,2091,49409
ZCTA5 49929,83,49407
ZCTA5 15462,97,49406
ZCTA5 77016,9599,49399
ZCTA5 67427,198,49397
ZCTA5 29340,7539,49396
ZCTA5 24328,792,49393
ZCTA5 25111,230,49393
ZCTA5 41817,98,49393
ZCTA5 47420,127,49392
ZCTA5 34431,3713,49386
ZCTA5 63876,864,49383
ZCTA5 54530,317,49383
ZCTA5 85645,654,49366
ZCTA5 65081,1102,49364
ZCTA5 47449,120,49357
ZCTA5 24055,5096,49354
ZCTA5 30470,112,49352
ZCTA5 32463,82,49351
ZCTA5 72204,12210,49350
ZCTA5 73556,52,49346
ZCTA5 55772,21,49343
ZCTA5 15834,2113,49337
ZCTA5 63111,8465,49328
ZCTA5 62811,116,49328
ZCTA5 25286,673,49322
ZCTA5 17930,167,49320
ZCTA5 29042,1273,49315
ZCTA5 39776,563,49315
ZCTA5 37821,8548,49309
ZCTA5 04463,1321,49307
ZCTA5 42533,304,49304
ZCTA5 36862,2374,49298
ZCTA5 65702,135,49293
ZCTA5 77022,9380,49291
ZCTA5 26288,1438,49290
ZCTA5 58379,103,49282
ZCTA5 42349,653,49281
ZCTA5 12206,6315,49280
ZCTA5 24831,72,49278
ZCTA5 59039,21,49276
ZCTA5 31204,12124,49275
ZCTA5 39663,983,49272
ZCTA5 64426,162,49272
ZCTA5 66094,127,49272
ZCTA5 99784,61,49272
ZCTA5 77039,7995,49267
ZCTA5 66102,10372,49262
ZCTA5 37640,1569,49257
ZCTA5 48219,18766,49255
ZCTA5 42285,179,49255
ZCTA5 38663,4691,49253
ZCTA5 27016,620,49253
ZCTA5 77867,109,49253
ZCTA5 41554,471,49252
ZCTA5 68926,254,49252
ZCTA5 53404,5387,49250
ZCTA5 25958,278,49250
ZCTA5 87016,1365,49246
ZCTA5 18617,820,49245
ZCTA5 34488,4680,49243
ZCTA5 93562,770,49239
ZCTA5 49793,79,49239
ZCTA5 64769,299,49238
ZCTA5 27563,2207,49235
ZCTA5 41317,111,49232
ZCTA5 74845,150,49231
ZCTA5 32208,12550,49230
ZCTA5 29128,1903,49226
ZCTA5 46226,19017,49220
ZCTA5 70426,1848,49216
ZCTA5 45673,192,49211
ZCTA5 84539,134,49210
ZCTA5 29536,6128,49206
ZCTA5 88422,33,49206
ZCTA5 52626,541,49200
ZCTA5 29051,199,49196
ZCTA5 68504,7836,49194
ZCTA5 29471,571,49193
ZCTA5 24501,10007,49192
ZCTA5 64856,1474,49191
ZCTA5 73673,226,49189
ZCTA5 49799,849,49187
ZCTA5 26034,2250,49185
ZCTA5 65727,87,49185
ZCTA5 44653,247,49181
ZCTA5 66608,2072,49180
ZCTA5 78205,1127,49178
ZCTA5 98849,559,49178
ZCTA5 93606,175,49177
ZCTA5 33857,901,49168
ZCTA5 49667,255,49168
ZCTA5 78548,167,49166
ZCTA5 25039,391,49165
ZCTA5 25676,494,49161
ZCTA5 04443,912,49158
ZCTA5 14717,241,49157
ZCTA5 33924,31,49152
ZCTA5 84026,389,49151
ZCTA5 43224,17585,49149
ZCTA5 23480,183,49148
ZCTA5 42210,1975,49147
ZCTA5 68323,114,49147
ZCTA5 64451,244,49143
ZCTA5 77081,18632,49141
ZCTA5 38848,270,49133
ZCTA5 05141,84,49131
ZCTA5 39701,5290,49128
ZCTA5 67862,126,49125
ZCTA5 12202,3961,49123
ZCTA5 41519,460,49117
ZCTA5 38241,408,49112
ZCTA5 16347,833,49110
ZCTA5 50065,315,49107
ZCTA5 95978,62,49106
ZCTA5 33012,25596,49101
ZCTA5 33610,16771,49101
ZCTA5 54538,1446,49099
ZCTA5 39153,1176,49096
ZCTA5 66442,3524,49092
ZCTA5 43779,271,49090
ZCTA5 95555,138,49088
ZCTA5 33311,24216,49086
ZCTA5 27536,6331,49084
ZCTA5 43961,177,49084
ZCTA5 48748,728,49083
ZCTA5 48341,7217,49077
ZCTA5 76105,6637,49077
ZCTA5 72125,307,49077
ZCTA5 32212,222,49073
ZCTA5 64432,22,49073
ZCTA5 99329,42,49067
ZCTA5 78586,16556,49063
ZCTA5 73555,59,49063
ZCTA5 78225,4921,49062
ZCTA5 24983,1023,49061
ZCTA5 16682,16,49056
ZCTA5 38261,6527,49054
ZCTA5 37337,543,49053
ZCTA5 32425,4958,49047
ZCTA5 24639,1373,49043
ZCTA5 19141,13077,49039
ZCTA5 39631,1533,49039
ZCTA5 65611,1089,49038
ZCTA5 15731,164,49037
ZCTA5 88081,4121,49029
ZCTA5 15865,591,49028
ZCTA5 65603,70,49023
ZCTA5 78877,278,49022
ZCTA5 88401,2389,49019
ZCTA5 99040,369,49016
ZCTA5 59035,89,49015
ZCTA5 12959,728,49014
ZCTA5 47535,269,49013
ZCTA5 16213,62,49011
ZCTA5 70715,510,49010
ZCTA5 49884,209,49008
ZCTA5 76115,6142,49002
ZCTA5 59864,2474,49001
ZCTA5 57738,76,48999
ZCTA5 31076,1192,48995
ZCTA5 88048,1035,48994
ZCTA5 27046,1119,48983
ZCTA5 79547,442,48983
ZCTA5 41085,315,48979
ZCTA5 76470,1304,48975
ZCTA5 79236,87,48975
ZCTA5 76930,30,48973
ZCTA5 71834,529,48972
ZCTA5 50848,102,48972
ZCTA5 93660,949,48970
ZCTA5 15219,5307,48969
ZCTA5 70807,5271,48968
ZCTA5 43728,593,48966
ZCTA5 77091,10365,48958
ZCTA5 97731,208,48955
ZCTA5 99655,186,48954
ZCTA5 72536,151,48950
ZCTA5 85192,1062,48945
ZCTA5 89833,58,48945
ZCTA5 30428,589,48938
ZCTA5 69042,6,48933
ZCTA5 00646,11860,48929
ZCTA5 23337,205,48926
ZCTA5 47302,10872,48920
ZCTA5 04448,571,48917
ZCTA5 72301,9894,48916
ZCTA5 15088,174,48916
ZCTA5 22948,80,48914
ZCTA5 89119,22347,48913
ZCTA5 38255,1069,48912
ZCTA5 81045,25,48912
ZCTA5 62352,109,48911
ZCTA5 63468,1020,48907
ZCTA5 62518,59,48907
ZCTA5 39815,537,48901
ZCTA5 65349,1130,48900
ZCTA5 44320,8819,48898
ZCTA5 30222,1693,48898
ZCTA5 38575,450,48897
ZCTA5 12489,178,48896
ZCTA5 77036,25439,48890
ZCTA5 81424,539,48889
ZCTA5 62079,88,48884
ZCTA5 99173,608,48883
ZCTA5 85321,1528,48882
ZCTA5 23004,368,48882
ZCTA5 62610,60,48882
ZCTA5 36340,2333,48880
ZCTA5 24951,674,48877
ZCTA5 40202,3104,48874
ZCTA5 35072,1808,48871
ZCTA5 13157,262,48863
ZCTA5 23889,299,48857
ZCTA5 73542,1596,48855
ZCTA5 67061,46,48854
ZCTA5 16250,166,48853
ZCTA5 28901,2330,48851
ZCTA5 38674,309,48840
ZCTA5 25031,261,48839
ZCTA5 71638,1195,48833
ZCTA5 31749,1006,48833
ZCTA5 35064,4425,48832
ZCTA5 97733,239,48832
ZCTA5 40387,747,48827
ZCTA5 53817,94,48826
ZCTA5 50433,94,48819
ZCTA5 05846,593,48816
ZCTA5 43913,579,48815
ZCTA5 80755,26,48815
ZCTA5 70586,7229,48814
ZCTA5 66754,136,48814
ZCTA5 45410,7302,48813
ZCTA5 26141,130,48805
ZCTA5 88203,10860,48802
ZCTA5 68734,43,48800
ZCTA5 87548,447,48797
ZCTA5 31539,4924,48787
ZCTA5 98356,811,48787
ZCTA5 39669,1960,48786
ZCTA5 35049,1581,48786
ZCTA5 40915,374,48781
ZCTA5 45406,9513,48777
ZCTA5 44659,47,48777
ZCTA5 27853,171,48774
ZCTA5 84542,628,48771
ZCTA5 39842,2818,48770
ZCTA5 25320,2175,48769
ZCTA5 04257,1105,48768
ZCTA5 41203,219,48767
ZCTA5 29082,241,48762
ZCTA5 71933,571,48760
ZCTA5 99150,141,48758
ZCTA5 72003,317,48755
ZCTA5 24230,2945,48753
ZCTA5 70576,494,48753
ZCTA5 64649,327,48750
ZCTA5 06226,6852,48742
ZCTA5 64647,185,48738
ZCTA5 72017,228,48736
ZCTA5 70589,978,48732
ZCTA5 22723,75,48729
ZCTA5 85714,5132,48721
ZCTA5 64790,390,48718
ZCTA5 74523,2292,48717
ZCTA5 31096,2628,48712
ZCTA5 47884,112,48712
ZCTA5 44607,41,48705
ZCTA5 31002,1089,48699
ZCTA5 42127,2792,48698
ZCTA5 63774,38,48697
ZCTA5 46816,7296,48694
ZCTA5 42733,585,48689
ZCTA5 63650,1731,48688
ZCTA5 16230,196,48685
ZCTA5 85631,1722,48683
ZCTA5 28586,2981,48678
ZCTA5 72635,1504,48677
ZCTA5 97620,75,48677
ZCTA5 41232,255,48675
ZCTA5 64424,1691,48662
ZCTA5 71232,2419,48661
ZCTA5 25621,771,48660
ZCTA5 68746,204,48660
ZCTA5 72571,158,48658
ZCTA5 81077,288,48654
ZCTA5 59314,39,48654
ZCTA5 71417,1880,48652
ZCTA5 98628,127,48643
ZCTA5 52651,240,48640
ZCTA5 61258,65,48640
ZCTA5 75101,231,48628
ZCTA5 71631,231,48624
ZCTA5 45131,109,48622
ZCTA5 14441,101,48619
ZCTA5 41839,454,48618
ZCTA5 29564,431,48608
ZCTA5 32805,7385,48607
ZCTA5 10457,24333,48599
ZCTA5 32438,1613,48598
ZCTA5 65449,145,48597
ZCTA5 74458,20,48595
ZCTA5 62374,190,48594
ZCTA5 58331,84,48594
ZCTA5 44661,90,48593
ZCTA5 28530,2978,48592
ZCTA5 29827,1257,48587
ZCTA5 28072,513,48574
ZCTA5 63824,35,48574
ZCTA5 85719,18119,48571
ZCTA5 54102,455,48568
ZCTA5 71068,1734,48564
ZCTA5 62093,143,48560
ZCTA5 47871,171,48558
ZCTA5 66541,85,48555
ZCTA5 32139,367,48552
ZCTA5 31415,4054,48543
ZCTA5 04457,2780,48536
ZCTA5 85941,2672,48525
ZCTA5 03590,451,48524
ZCTA5 59720,84,48521
ZCTA5 85621,7789,48518
ZCTA5 48202,7855,48513
ZCTA5 89825,409,48513
ZCTA5 27936,424,48509
ZCTA5 42041,1746,48508
ZCTA5 62203,3138,48504
ZCTA5 51441,181,48498
ZCTA5 75568,1019,48495
ZCTA5 73764,122,48495
ZCTA5 99563,140,48493
ZCTA5 24281,921,48483
ZCTA5 37394,55,48480
ZCTA5 30291,9722,48479
ZCTA5 87821,327,48477
ZCTA5 40007,25,48472
ZCTA5 71486,2196,48470
ZCTA5 79257,388,48463
ZCTA5 71055,8100,48460
ZCTA5 01107,4043,48460
ZCTA5 25911,25,48460
ZCTA5 49626,138,48457
ZCTA5 50839,28,48457
ZCTA5 45164,110,48455
ZCTA5 75163,1178,48446
ZCTA5 46312,10645,48442
ZCTA5 84083,481,48434
ZCTA5 07103,12192,48431
ZCTA5 31078,1256,48429
ZCTA5 57579,442,48428
ZCTA5 59003,489,48421
ZCTA5 17832,310,48421
